run_file,run_id,condition_id,topic_id,run_number,round_number,turn_in_round,agent_name,turn_id,civility,relevance,logical_consistency,argument_strength,document_grounding,responsiveness,stance_differentiation,composite
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,2,5,Die Linke,f46d9b7f-3eb2-4699-9cbf-020f8666c69e,4,4,4,4,4,3,5,4.0
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,2,6,AfD,028d72ef-431e-4002-8395-a719dff686f3,3,4,4,3,3,2,5,3.429
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,3,1,CDU/CSU,eeebae10-5c57-44e5-b81e-1d3a5f374c21,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,3,2,SPD,2d938bdc-fec4-4083-822a-eb54d07b8bbc,4,4,4,4,4,4,3,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,3,3,Bündnis 90/Die Grünen,9d5d72ac-0244-48d1-9585-135e06ce5b4b,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,3,4,FDP,d286b22a-41ba-4a45-871a-bb6e0079d599,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,3,5,Die Linke,6aea7a96-ee6e-4860-8b8f-b615f073c7f6,4,4,4,4,4,4,4,4.0
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,3,6,AfD,bbda6f53-2724-4c2a-b690-b7d253742a80,3,4,3,3,3,2,4,3.143
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,4,1,CDU/CSU,e6891599-9015-4d7b-aab4-340425eb99b7,4,4,4,4,4,4,3,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,4,2,SPD,3815013b-a64b-4543-84b9-1bf83fa23d84,4,4,4,4,4,4,3,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,4,3,Bündnis 90/Die Grünen,19cb7b4f-b4d3-4d82-945b-ea74194ff3ea,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,4,4,FDP,adb1f42f-b92f-4c8f-9ef2-738b6556dc8f,4,4,4,3,3,4,3,3.571
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,4,5,Die Linke,f8b4958b-7ef2-4dde-97e1-9cf1c28920f9,4,4,3,3,4,3,4,3.571
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,4,6,AfD,2c2f788d-c942-48fb-9706-b0309189cd4f,3,4,2,2,2,2,4,2.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,5,1,CDU/CSU,e86a9070-3cb3-4697-af48-8c84920d3d28,4,4,4,3,3,3,3,3.429
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,5,2,SPD,5371598c-20b4-4fc1-a683-eeeb906a8369,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,5,3,Bündnis 90/Die Grünen,b523eb3a-fbdc-4044-af99-67bcd0a0b2be,4,4,4,4,4,4,4,4.0
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,5,4,FDP,607146cd-3325-420b-87fb-65374004154b,4,4,3,3,3,2,4,3.286
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,5,5,Die Linke,97f6f9e2-4562-4a48-964b-b524cdff86fb,4,4,3,3,3,2,3,3.143
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,5,6,AfD,b6413c00-1ee7-442d-a31c-640d2e6eee64,4,4,3,3,3,2,4,3.286
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,6,1,CDU/CSU,6850b640-e3b8-464c-ab17-257df732490e,4,4,4,3,3,4,3,3.571
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,6,2,SPD,0fce3698-6a10-40b5-96f7-d89af2c7da71,4,4,3,3,3,4,3,3.429
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,6,3,Bündnis 90/Die Grünen,17038715-48eb-4243-927d-b8b78a9b94fa,4,4,4,3,3,4,3,3.571
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,6,4,FDP,307da302-115d-4568-9227-b53934bc080d,4,4,4,3,3,3,3,3.429
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,6,5,Die Linke,0e86db47-0993-4394-853f-17c6ff7d66de,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,6,6,AfD,6757429f-ed51-47f9-b5b8-c335b10e13e7,4,4,4,3,3,2,4,3.429
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,7,1,CDU/CSU,4383109c-4d98-41c1-a2df-969c46f6b835,4,4,3,3,3,2,3,3.143
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,7,2,SPD,a2a56e60-0e57-4e82-a1c7-16577fd9b052,4,4,4,4,3,4,3,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,7,3,Bündnis 90/Die Grünen,704eebf8-3142-4f60-95ef-c1c657389f63,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,7,4,FDP,0b5275ad-4d5a-41ce-92b2-ea2c1fbca7c6,4,4,3,3,3,2,3,3.143
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,7,5,Die Linke,3c88ed38-7c09-457e-8d0f-f45be8d747a9,4,4,4,4,4,4,4,4.0
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,7,6,AfD,f603af3c-fda7-42bb-825a-65037b3f2ed7,4,4,3,3,3,2,4,3.286
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,8,1,CDU/CSU,aff2b3fc-4a95-41c8-8cc0-4ca8132ecced,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,8,2,SPD,095fb097-93e7-4f7c-b410-9df6308e4f73,4,4,3,3,4,3,3,3.429
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,8,3,Bündnis 90/Die Grünen,dc7ce9d1-a88a-4969-8bf7-98be880cf67f,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,8,4,FDP,283b6512-632a-4747-ba8c-d4dfcd26dfbb,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,8,5,Die Linke,09517b53-f8c6-42be-bfed-5e99c7b4eb4f,4,4,3,3,3,2,4,3.286
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,8,6,AfD,0fb3e94a-941c-4861-98ff-bcee30df19b2,4,4,3,3,3,2,4,3.286
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,9,1,CDU/CSU,11e286d7-c0f4-4a95-a3a8-eedd0ab1d33c,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,9,2,SPD,307f5842-0cac-4dfd-ae40-b4e9b9b1d54f,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,9,3,Bündnis 90/Die Grünen,2e7213e8-6735-4f7f-a4b4-bbfe8b6fc15a,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,9,4,FDP,29ebced6-8b07-48bd-abdf-121301e90b0f,4,4,4,4,3,3,3,3.571
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,9,5,Die Linke,13982f2d-b0f2-47c7-b4c3-cec1cae2452c,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,9,6,AfD,89cb1aab-fcbd-400b-b93d-c1b56ae3fa4f,4,4,4,4,3,3,4,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,10,1,CDU/CSU,3e8cd5ec-8529-45d4-8f22-b80aa8908738,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,10,2,SPD,5d18956a-e412-4f9b-84ee-9a946665b547,4,4,4,4,4,4,3,3.857
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,10,3,Bündnis 90/Die Grünen,1ee13cdc-8ece-4809-884b-7f14ccae1b85,4,4,3,3,4,3,4,3.571
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,10,4,FDP,6d106543-29f4-4e61-92c2-26b54aa18997,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,10,5,Die Linke,924c8b10-a09a-4444-be1a-39ab6164acdb,4,4,4,4,4,4,4,4.0
runs\experiment\strategy_d\migrationspolitik\run_05_20260706_203950.json,da58f592-0194-4cb8-baa3-36a4849f40fe,strategy_d,migrationspolitik,5,10,6,AfD,26cf2be6-9c20-4a1e-9212-4c5135eb8cae,4,4,4,3,3,3,4,3.571
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,1,1,CDU/CSU,eefa4e3c-c11a-42de-9db5-39ba795f9e2b,4,4,4,3,4,1,4,3.429
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,1,2,SPD,82f06fd8-a4fa-4e93-a154-76495df98063,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,1,3,Bündnis 90/Die Grünen,4ef14064-6d06-428f-93fa-9ee4032393b1,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,1,4,FDP,21d7c3fb-4e5e-41de-93c0-9677255e013f,4,4,4,4,3,3,5,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,1,5,Die Linke,839f6e2a-a8f9-4540-b3fb-5750e11722dd,4,4,4,4,3,4,5,4.0
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,1,6,AfD,585c07e8-8f8c-4350-ad6a-2e2e29386f03,4,4,4,3,3,2,4,3.429
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,2,1,CDU/CSU,2dab1ac9-fea1-4cd7-a4ed-1b0f9ee70b0b,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,2,2,SPD,5853d5b4-6bfd-4a43-9183-e66964df8ad1,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,2,3,Bündnis 90/Die Grünen,e0d10b88-1bf4-40bb-a870-080af6ace3c4,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,2,4,FDP,e2fb0c68-8060-48a3-9773-412fbf1a91c2,4,4,4,4,3,4,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,2,5,Die Linke,b431a2d1-4df1-4a81-97bd-c289afee5372,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,2,6,AfD,c68c9b1d-784d-4bac-acdd-67ce90954173,4,4,3,3,3,2,4,3.286
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,3,1,CDU/CSU,2557c20d-78d0-4823-aef4-f57093e6827e,4,4,4,3,4,4,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,3,2,SPD,23e3f9e5-232e-42f3-a481-e1e32ae715d3,4,4,3,3,3,2,3,3.143
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,3,3,Bündnis 90/Die Grünen,9a2fc64c-5709-490d-9cb7-d8002549a031,4,4,3,3,4,2,3,3.286
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,3,4,FDP,675cf622-bb49-4aa4-9d03-14df9a07fcba,4,4,4,3,3,4,4,3.714
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,3,5,Die Linke,cfb7f61f-b644-4c5f-8b75-8dc6f40742f8,4,4,4,4,4,4,4,4.0
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,3,6,AfD,945ecd22-16d4-4da7-9df5-cf82a9be5fb9,4,4,3,3,3,4,4,3.571
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,4,1,CDU/CSU,5de54d6a-c6eb-4b28-bc73-acc5ad9ca30f,4,4,4,3,4,3,4,3.714
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,4,2,SPD,21573408-e157-48ae-8a55-acb9600d94bb,4,4,4,3,4,3,3,3.571
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,4,3,Bündnis 90/Die Grünen,e62b8a77-32f3-453a-a2e0-96ce0aca7426,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,4,4,FDP,8377e16b-4579-4386-bfb0-b941ce685955,4,4,4,3,4,3,4,3.714
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,4,5,Die Linke,686c5ca1-e7a6-4684-966a-451af6d92940,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,4,6,AfD,8190ebe3-69af-47ab-ae7e-6075db1e2109,4,4,3,3,4,2,3,3.286
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,5,1,CDU/CSU,5faa1bce-b395-4241-a598-dfee361d18c9,4,4,4,3,3,4,3,3.571
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,5,2,SPD,eb4f8432-0f04-41af-85dc-46d23111b060,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,5,3,Bündnis 90/Die Grünen,c0c4c9d4-e1ef-480a-a081-b25d01ef7203,4,4,3,3,4,4,4,3.714
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,5,4,FDP,4076d141-e55c-4816-8d1e-4f9905f293d2,4,4,3,3,3,2,3,3.143
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,5,5,Die Linke,05a18879-4dd2-40e8-b98e-29d763ab0ff5,4,4,3,3,4,2,3,3.286
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,5,6,AfD,610cd80c-f1de-456e-9d1b-c0a3432684c2,4,4,3,3,3,3,2,3.143
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,6,1,CDU/CSU,0bbaea99-08de-4327-840e-e7bb5f3bea23,4,4,3,3,4,2,3,3.286
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,6,2,SPD,27edd3c0-f552-4ad7-ac2a-5378c0f1c1b0,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,6,3,Bündnis 90/Die Grünen,523db12f-76e7-4913-88b6-5143f4e602d3,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,6,4,FDP,433f589a-35d8-47d4-9e45-953dbd578609,4,4,3,3,3,4,3,3.429
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,6,5,Die Linke,ff84fc3d-27a5-43bc-aed4-dbd0d9ee012d,4,4,4,3,3,3,3,3.429
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,6,6,AfD,fae248e6-6756-4700-80da-2bd45b1e46c3,4,4,3,3,4,2,3,3.286
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,7,1,CDU/CSU,352413a6-2991-469e-b58c-af57c5fa8160,4,4,3,3,3,2,3,3.143
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,7,2,SPD,c3ae4825-4b54-4ea7-91d5-4a2d4f4481a6,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,7,3,Bündnis 90/Die Grünen,c7bf30fb-8e59-4fa4-bb3e-2cfccca28ccc,4,4,4,4,4,4,4,4.0
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,7,4,FDP,7754da0a-364e-4705-b0d6-853b51a75785,4,4,3,3,4,3,3,3.429
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,7,5,Die Linke,8b4d610d-6881-42d3-89eb-3df1975adec1,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,7,6,AfD,692d6340-42f1-4596-b2d3-1cfb22ec21c8,4,4,3,3,3,2,3,3.143
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,8,1,CDU/CSU,cbd6c052-3d19-4e63-aa86-6a93087bf93d,4,4,4,3,4,3,3,3.571
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,8,2,SPD,9cb7ebd4-35ad-47c2-a6a8-e8618036782a,4,4,4,4,4,3,3,3.714
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,8,3,Bündnis 90/Die Grünen,4bf5d8d7-6d81-4aa5-8dbc-6bc06db28cc5,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,8,4,FDP,2878d0b9-85ff-4e1c-954c-a1268f53faec,4,4,4,3,4,3,3,3.571
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,8,5,Die Linke,2f1725d0-612f-40c5-b629-dd1a9eb6c366,4,4,3,3,4,2,3,3.286
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,8,6,AfD,f1410c02-f38d-4908-9746-db9f14db89b5,4,4,4,3,3,2,3,3.286
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,9,1,CDU/CSU,dce096f4-a12d-491f-9ac8-a21ce181cc12,4,4,4,3,3,3,3,3.429
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,9,2,SPD,98143bd3-e334-436d-9b48-2f8b80a9d7d7,4,4,3,3,3,3,3,3.286
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,9,3,Bündnis 90/Die Grünen,e219b7f7-e0af-40a6-84c4-71c5b291356e,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,9,4,FDP,b2318d07-5856-4bae-87be-1330072f5f39,4,4,3,3,4,3,3,3.429
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,9,5,Die Linke,5c1d9890-ce25-4964-b208-c11995b1a7b3,4,4,4,4,4,3,4,3.857
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,9,6,AfD,5aaaaf60-d256-43b0-ba34-1c60f4af3dbf,4,4,3,3,3,2,4,3.286
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,10,1,CDU/CSU,ff3ea13c-f246-4150-955e-c2ad4fe84adf,4,4,4,3,4,3,3,3.571
runs\experiment\strategy_d\mindestlohn\run_01_20260706_134042.json,5861b654-1e2d-4542-9be7-31e4992ed770,strategy_d,mindestlohn,1,10,2,SPD,713e79d0-e76a-4ae8-9451-346932ead92c,4,4,3,3,3,4,3,3.429
